The Bronze Age Collapse - Lies - Extra History,2017-08-12,367790,5186,175,527,f_eTD0NxTvw,1080.0
The Collapse of the Carolingian Empire - Echoes of History - Extra History,2017-09-30,1329841,29324,572,1846,mZ1jkjfRKJM,412.0
Great Northern War - Lies - Extra History,2017-10-07,362146,5586,176,690,1hGAdzbef4g,1588.0
"♫ Great Northern War: ""Song of Gunfire"" - Sean and Dean Kiner - Extra History Music",2017-10-07,393412,5636,54,604,jU5Y4vX9hBc,93.0
Otto von Bismarck - Lies - Extra History,2017-12-02,302891,6252,394,577,nkc87DmiDwI,965.0
"♫ Otto von Bismarck: ""Art of the Possible"" - Sean and Dean Kiner - Extra History Music",2017-12-02,266276,4327,41,274,UmJRokjQ0K0,84.0
Berlin Airlift: The Cold War Begins - Extra History,2017-12-07,3150196,50533,1078,3785,nwjFSQCrShM,685.0
Cheng I Sao - Pirate Queen - Extra History,2018-01-27,2625035,52865,839,3025,-p2lhxUqMMQ,650.0
"♫ Khosrau Anushirawan: ""Immortal Soul"" - Sean and Dean Kiner - Extra History Music",2018-02-03,251055,2644,79,192,IQFFsCbEJQo,154.0
Khosrau Anushirawan - Lies - Extra History,2018-02-03,196945,3886,102,574,U66AB7hsqt8,1278.0
"♫ Genghis Khan: ""The Infinite Steppe"" - Sean and Dean Kiner - Extra History Music",2018-03-31,173536,3485,37,294,flaRyx90YJo,118.0
Genghis Khan - Lies - Extra History,2018-03-31,222277,5207,173,561,rSg5Lx5RqUA,918.0
The Triangle Shirtwaist Fire - Horror in Manhattan - Extra History,2018-04-07,1101977,28202,544,2015,8-fwdc3OSaU,641.0
The Empire of Mali - Lies - Extra History,2018-05-19,110299,2707,69,183,-DWZUvDleSQ,870.0
"♫ The Empire of Mali: ""Wealth Beyond Dreams"" - Sean and Dean Kiner - Extra History Music",2018-05-19,93161,1709,33,118,zAeKkS-e3WE,76.0
"♫ History of Non-Euclidean Geometry: ""Postulate 5"" - Sean and Dean Kiner - Extra History Music",2018-06-30,139970,2555,57,239,jZtt0xCuw4o,220.0
Pellagra - A Medical Mystery - Extra History,2018-07-26,1163225,28606,398,1850,reYKBgdrZsM,663.0
"♫ 1918 Flu Pandemic: ""The Cytokine Storm"" - Tiffany Román - Extra History",2018-08-18,129523,2333,57,257,5FAA-rhA2Qo,92.0
The 1918 Flu Pandemic - Lies - Extra History,2018-08-18,227611,4791,221,542,fyyes_IMNoo,1219.0
"Julie d'Aubigny - Duelist, Singer, Radical - Extra History",2018-10-13,817321,32479,1145,2654,6QaBYLAOaSY,598.0
Kingdom of Majapahit - Lies - Extra History,2018-10-20,149397,4177,140,720,v826Hrhupww,1360.0
"♫ Kingdom of Majapahit: ""Candhi Ayu"" - Tiffany Román - Extra History Music",2018-10-20,80264,1737,22,164,Zw5Memcq0Mo,73.0
"♫ Quantum Computing: ""Subatomic Fugue"" - Tiffany Román - Extra History Music",2018-10-28,76283,1602,55,132,TSr3O9juwt4,106.0
Viking Expansion - Lies - Extra History,2018-12-08,120995,2674,109,313,rAI4zRaNO3I,1770.0
"♫ Viking Expansion: ""March of the Northmen"" - Tiffany Román - Extra History Music",2018-12-08,113833,2530,30,134,X5DitVQ8DRw,116.0
Jane Austen - Sarcasm and Subversion - Extra History,2019-02-02,611378,18982,323,725,KwD-1rW254g,627.0
Sun Yat-sen - Lies - Extra History,2019-02-09,101971,2447,63,238,9ZMU4VT2amo,1375.0
"♫ Sun Yat-sen: ""Across the Pacific"" - Tiffany Román - Extra History Music",2019-02-09,92272,1713,30,176,A5WprbUNm44,111.0
