Rome: The Punic Wars - The First Punic War - Extra History - #1,Rome: The Punic Wars ,2013-09-06,4209452,54186,952,2834,EbBHk_zLTmY,553.0
Rome: The Punic Wars - The Second Punic War Begins - Extra History - #2,Rome: The Punic Wars ,2013-09-13,2354344,30292,406,1511,lf0-Yki5p40,666.0
Rome: The Punic Wars - The Second Punic War Rages On - Extra History - #3,Rome: The Punic Wars ,2013-09-20,2035366,28706,302,1786,wT_rev5VAQc,758.0
Rome: The Punic Wars - The Conclusion of the Second Punic War - Extra History - #4,Rome: The Punic Wars ,2013-09-27,1866587,33706,260,2070,McT1H-NVCMQ,700.0
World War I: The Seminal Tragedy - The Concert of Europe - Extra History - #1,World War I: The Seminal Tragedy ,2014-08-31,2852051,40813,646,2863,S-wSL4WqUws,594.0
World War I: The Seminal Tragedy - One Fateful Day in June - Extra History - #2,World War I: The Seminal Tragedy ,2014-09-13,2091520,31198,448,2911,kyCmh9G1fpo,497.0
World War I: The Seminal Tragedy - The July Crisis - Extra History - #3,World War I: The Seminal Tragedy ,2014-09-27,1901313,25023,233,1263,zroZqvr4whk,519.0
World War I: The Seminal Tragedy - The Final Act - Extra History - #4,World War I: The Seminal Tragedy ,2014-10-11,1808419,38109,263,3995,WukYrrTH3ms,715.0
Warring States Japan: Sengoku Jidai - Battle of Okehazama - Extra History - #1,Warring States Japan: Sengoku Jidai ,2014-11-08,3730136,47341,731,2343,hDsdkoln59A,563.0
Warring States Japan: Sengoku Jidai - The Siege of Inabayama Castle - Extra History - #2,Warring States Japan: Sengoku Jidai ,2014-11-22,2434606,30883,306,1160,I2yT2nitGDk,461.0
Warring States Japan: Sengoku Jidai - Warrior Monks of Hongan-ji and Hiei - Extra History - #3,Warring States Japan: Sengoku Jidai ,2014-12-06,2293972,29110,260,1559,G3frtoMaxZE,533.0
Warring States Japan: Sengoku Jidai - The Death of Oda Nobunaga - Extra History - #4,Warring States Japan: Sengoku Jidai ,2014-12-20,2324996,28415,270,1752,ht6h4-MsMOY,560.0
Warring States Japan: Sengoku Jidai - How Toyotomi Unified Japan - Extra History - #5,Warring States Japan: Sengoku Jidai ,2015-01-17,1926731,25872,235,1577,lBD8OAegEw0,542.0
Warring States Japan: Sengoku Jidai - The Campaign of Sekigahara - Extra History - #6,Warring States Japan: Sengoku Jidai ,2015-01-31,1869783,31314,267,1645,5vscOHPFUf0,597.0
England: South Sea Bubble - The Sharp Mind of John Blunt - Extra History - #1,England: South Sea Bubble ,2015-02-28,2522347,34561,474,1988,k1kndKWJKB8,549.0
England: South Sea Bubble - Too Big to Fail - Extra History - #2,England: South Sea Bubble ,2015-03-14,1769444,21409,247,1006,Fsk6oZm1EEA,513.0
England: South Sea Bubble - Buying Out Britain - Extra History - #3,England: South Sea Bubble ,2015-03-28,1600068,20111,165,910,1vcF5rebN20,576.0
England: South Sea Bubble - The Bubble Pops - Extra History - #4,England: South Sea Bubble ,2015-04-11,1428328,18747,150,574,SIlnsP6AjP8,416.0
England: South Sea Bubble - It Was Walpole - Extra History - #5,England: South Sea Bubble ,2015-04-25,1429608,24048,179,1642,a_1IpUCUuVc,530.0
Africa: Zulu Empire - Shaka Zulu Becomes King - Extra History - #1,Africa: Zulu Empire ,2015-05-16,2551821,38583,818,2816,BZLGKFWlRzY,452.0
Africa: Zulu Empire - The Wrath of Shaka Zulu - Extra History - #2,Africa: Zulu Empire ,2015-05-23,1786439,23813,291,1516,GUpaZ0hMso4,517.0
Africa: Zulu Empire - Diamonds in South Africa - Extra History - #3,Africa: Zulu Empire ,2015-05-30,1508880,20569,242,1232,-JG-5otw0O8,544.0
Africa: Zulu Empire - Last Stands and Changing Fortunes - Extra History - #4,Africa: Zulu Empire ,2015-06-06,1420031,22888,243,2173,KG_mbCgp_zU,558.0
Byzantine Empire: Justinian and Theodora - From Swineherd to Emperor - Extra History - #1,Byzantine Empire: Justinian and Theodora ,2015-06-20,2497047,31217,497,1523,H_2E0RxVHH4,489.0
Byzantine Empire: Justinian and Theodora - The Reforms of Justinian - Extra History - #2,Byzantine Empire: Justinian and Theodora ,2015-06-27,1839713,24030,213,947,klq84Z9O4GU,581.0
Byzantine Empire: Justinian and Theodora - Purple is the Noblest Shroud - Extra History - #3,Byzantine Empire: Justinian and Theodora ,2015-07-04,1655210,22016,226,1166,eGL_M1SQV5E,543.0
Byzantine Empire: Justinian and Theodora - Vanquishing the Vandals - Extra History - #4,Byzantine Empire: Justinian and Theodora ,2015-07-11,1525336,20099,186,784,_NpDvBX2XEI,522.0
Byzantine Empire: Justinian and Theodora - Impossible Burden of Fate - Extra History - #5,Byzantine Empire: Justinian and Theodora ,2015-07-18,1419865,19283,151,713,oakBpmsJJ9Q,493.0
Byzantine Empire: Justinian and Theodora - Fighting for Rome - Extra History - #6,Byzantine Empire: Justinian and Theodora ,2015-07-25,1358982,23083,159,870,0W8wIAV1Pu4,647.0
Europe: The First Crusade - The People's Crusade - Extra History - #1,Europe: The First Crusade ,2015-08-08,3341333,41411,2135,3698,HIs5B2U7US0,493.0
Europe: The First Crusade - Peter the Hermit - Extra History - #2,Europe: The First Crusade ,2015-08-15,2228114,28560,536,2426,aAodRUPN7lE,531.0
Europe: The First Crusade - A Good Crusade? - Extra History - #3,Europe: The First Crusade ,2015-08-22,2076970,28843,399,1630,pI5_idvxm18,572.0
Europe: The First Crusade - Men of Iron - Extra History - #4,Europe: The First Crusade ,2015-08-29,1933133,26758,384,1169,UdzsMEHUBrQ,616.0
Europe: The First Crusade - Siege of Antioch - Extra History - #5,Europe: The First Crusade ,2015-09-05,1779087,23813,267,1012,ZvUibFUJFKM,537.0
Europe: The First Crusade - On to Jerusalem - Extra History - #6,Europe: The First Crusade ,2015-09-12,1730085,25807,400,2162,oyYGLoo3bj0,542.0
Korea: Admiral Yi - Keep Beating the Drum - Extra History - #1,Korea: Admiral Yi ,2015-09-26,3476650,47228,606,3007,3ieaDfD_h6s,472.0
Korea: Admiral Yi - Be Like a Mountain - Extra History - #2,Korea: Admiral Yi ,2015-10-03,2460803,32520,317,1589,hKBOoPfMvLc,499.0
Korea: Admiral Yi - The Bright Moonlight of Hansando - Extra History - #3,Korea: Admiral Yi ,2015-10-10,2235287,31144,267,2025,p97Xa6aB2jA,533.0
Korea: Admiral Yi - Those Who Seek Death Shall Live - Extra History - #4,Korea: Admiral Yi ,2015-10-17,2172540,32479,273,3071,QTan6eDphCk,619.0
Korea: Admiral Yi - Martial Lord of Loyalty - Extra History - #5,Korea: Admiral Yi ,2015-10-24,2110096,49179,257,5446,39Gsx6PaxiY,445.0
"England: The Broad Street Pump - You Know Nothing, John Snow - Extra History - #1",England: The Broad Street Pump ,2015-11-14,2203202,31016,366,1430,TLpzHHbFrHY,454.0
England: The Broad Street Pump - Epidemiology Begins! - Extra History - #2,England: The Broad Street Pump ,2015-11-21,1586683,21646,174,850,1jlsyucUwpo,365.0
England: The Broad Street Pump - Map of the Blue Death - Extra History - #3,England: The Broad Street Pump ,2015-11-28,1512139,29233,187,1464,9NVT6iZP2qg,540.0
Mary Seacole - A Bold Front to Fortune - Extra History - #1,Mary Seacole ,2016-01-09,1569143,25899,395,1375,xT9BTuBtCJs,558.0
Mary Seacole - Mother Seacole in the Crimea - Extra History - #2,Mary Seacole ,2016-01-16,1204958,32702,268,1624,eADLWvWqK5Q,608.0
Justinian & Theodora - The Cracks Begin to Spread - Extra History - #7,Justinian & Theodora,2016-01-23,1189819,18908,138,1012,oUtEJtBeCaQ,546.0
Justinian & Theodora - Bad Faith - Extra History - #8,Justinian & Theodora,2016-01-30,1045907,17561,108,544,EO9DuuhNEoE,480.0
Justinian & Theodora - Justinian's Rival - Extra History - #9,Justinian & Theodora,2016-02-06,1072766,17443,135,1048,aN1imOXR4b4,515.0
Theodora - This is My Empire - Extra History - #10,Justinian & Theodora,2016-02-13,1068118,18458,176,1083,RwXAGiIVsgQ,469.0
The Battle of Kursk - Operation Barbarossa - Extra History - #1,The Battle of Kursk ,2016-02-15,3133135,39294,1769,3101,C-UvLZSK3CI,504.0
Justinian & Theodora - The Emperor Who Never Sleeps - Extra History - #11,Justinian & Theodora,2016-02-20,1011694,17855,122,975,I6vn6uRlPL8,538.0
"Justinian - Caesar I was, and am Justinian - Extra History - #12",Justinian & Theodora,2016-02-27,945415,25370,135,2155,6oHr-zd6Bew,448.0
The Battle of Kursk - Preparations - Extra History - #2,The Battle of Kursk ,2016-02-29,2075645,31751,542,1295,QdK2Sim_ZRU,464.0
Suleiman the Magnificent - Hero of All That Is - Extra History - #1,Suleiman the Magnificent ,2016-03-12,2487611,37333,1026,2556,JGZSkLq3Eng,470.0
Suleiman the Magnificent - Master of the World - Extra History - #2,Suleiman the Magnificent ,2016-03-19,1735035,25086,428,1673,pNYIZJew4oE,487.0
The Battle of Kursk- Operation Citadel - Extra History - #3,The Battle of Kursk ,2016-03-21,1822749,23943,338,1116,6udnj7PvZZ8,468.0
Suleiman the Magnificent - Sultan of Sultans - Extra History - #3,Suleiman the Magnificent ,2016-03-26,1576552,23994,436,1741,DqN0EFFUA6w,502.0
The Battle of Kursk - Control of the Eastern Front - Extra History - #4,The Battle of Kursk ,2016-03-28,1665566,24658,435,1806,rQlFi9s_e2s,462.0
Suleiman the Magnificent - The Shadow of God - Extra History - #4,Suleiman the Magnificent ,2016-04-02,1440280,22868,303,1311,JH4jcSFOx70,473.0
WW2: The Resource War - Arsenal of Democracy - Extra History - #1,WW2: The Resource War ,2016-04-05,2831081,41767,749,2597,NYv-GC8DgMk,524.0
Suleiman the Magnificent - Slave of God - Extra History - #5,Suleiman the Magnificent ,2016-04-09,1345608,20985,321,2219,S7p4AcTBG7o,565.0
WW2: The Resource War - Lend-Lease - Extra History - #2,WW2: The Resource War ,2016-04-12,1827671,27524,642,2089,N5PTeDe4jTQ,434.0
Suleiman the Magnificent - Custodian of the Two Holy Mosques - Extra History - #6,Suleiman the Magnificent ,2016-04-16,1234004,24287,680,2728,5gTjfYqiBqg,499.0
WW2: The Resource War - The Engines of War - Extra History - #3,WW2: The Resource War ,2016-04-19,1758389,28125,314,1549,OvDsvHNvVZw,458.0
WW2: The Resource War - Strategic Bombing - Extra History - #4,WW2: The Resource War ,2016-04-26,1578884,27317,942,2377,zOXbYAd6TLo,461.0
Early Christian Schisms - Before Imperium - Extra History - #1,Early Christian Schisms ,2016-04-30,1896460,31229,696,2518,E1ZZeCDGHJE,496.0
Early Christian Schisms - The Woes of Constantine - Extra History - #2,Early Christian Schisms ,2016-05-07,1325840,20122,222,1624,hZsZXHPDwsw,535.0
Early Christian Schisms - The Council of Nicaea - Extra History - #3,Early Christian Schisms ,2016-05-14,1194912,17880,222,1177,6d2lOQpuqd4,486.0
"Early Christian Schisms - Ephesus, the Robber Council, and Chalcedon - Extra History - #4",Early Christian Schisms ,2016-05-21,1060039,17999,181,1701,f9lEcwLnwfg,495.0
First Opium War - Trade Deficits and the Macartney Embassy - Extra History - #1,First Opium War ,2016-06-18,3744665,44162,842,3005,fgQahGsYokU,465.0
First Opium War - The Righteous Minister - Extra History - #2,First Opium War ,2016-06-25,2767963,33164,431,2027,qHmuuc7m1AA,413.0
First Opium War - Gunboat Diplomacy - Extra History - #3,First Opium War ,2016-07-02,2216006,29521,318,1731,jAjUqwauf-A,489.0
First Opium War - Conflagration and Surrender - Extra History - #4,First Opium War ,2016-07-09,2243475,33254,377,2665,s9WRmsHFUg0,514.0
The Brothers Gracchi - How Republics Fall - Extra History - #1,The Brothers Gracchi ,2016-08-06,1814939,25068,349,1866,ODI1VOOoey0,508.0
The Brothers Gracchi - Populares - Extra History - #2,The Brothers Gracchi ,2016-08-13,1264530,18444,165,1102,FC2Hvg7RdSY,442.0
The Brothers Gracchi - Ochlocracy - Extra History - #3,The Brothers Gracchi ,2016-08-20,1097674,16531,129,650,kpFmzkxd-HI,365.0
Hiawatha - The Great Law of Peace - Extra History - #1,Hiawatha ,2016-08-25,1344864,25877,328,1481,79RApCgwZFw,600.0
The Brothers Gracchi - Enter Gaius - Extra History - #4,The Brothers Gracchi ,2016-08-27,1068995,17526,121,582,WpL7xwCBM34,442.0
Hiawatha - Government for the People - Extra History - #2,Hiawatha ,2016-09-01,893339,23740,195,1379,RPtUSKKzBcM,614.0
The Brothers Gracchi - The Final Fall - Extra History - #5,The Brothers Gracchi ,2016-09-03,963598,16789,165,893,nfZWu6PsUHI,433.0
The History of Paper Money - Origins of Exchange - Extra History - #1,The History of Paper Money ,2016-10-01,2361590,33683,825,1917,-nZkP2b-4vo,495.0
The History of Paper Money - Not Just Noodles - Extra History - #2,The History of Paper Money ,2016-10-08,1546428,23584,263,1013,rPHTmGjoe2k,466.0
The History of Paper Money - Barebones Economy - Extra History - #3,The History of Paper Money ,2016-10-15,1319072,21539,200,1017,GKtNuzakzMA,452.0
The History of Paper Money - Lay Down the Law - Extra History - #4,The History of Paper Money ,2016-10-22,1191858,18862,207,969,lzH1p3t2oRE,516.0
The History of Paper Money - Working out the Kinks - Extra History - #5,The History of Paper Money ,2016-10-29,1080379,17684,278,964,LrB9bS2VOLE,560.0
The History of Paper Money - The Gold Standard - Extra History - #6,The History of Paper Money ,2016-11-05,1050165,23340,261,1840,GNo7MDN5-0g,600.0
Simón Bolívar - Reverberations - Extra History - #1,Simón Bolívar ,2016-11-19,1709484,26496,422,1996,80b4ROFoaFY,485.0
Simón Bolívar - Francisco de Miranda - Extra History - #2,Simón Bolívar ,2016-11-26,1190855,18834,214,850,N3vu2JYwxSY,648.0
Simón Bolívar - Leavings and Returns - Extra History - #3,Simón Bolívar ,2016-12-03,980873,15810,164,829,WGW-kg0b9D0,523.0
Simón Bolívar - Defeat is Not Surrender - Extra History - #4,Simón Bolívar ,2016-12-10,933384,16217,181,822,Ie0IoiQQFKA,647.0
Simón Bolívar - Heavy is the Head - Extra History - #5,Simón Bolívar ,2016-12-17,788798,14162,131,602,90Chn1wgm_M,485.0
Simón Bolívar - All Good Things - Extra History - #6,Simón Bolívar ,2016-12-24,763007,16834,163,1267,x_M2LX980Aw,586.0
Catherine the Great - Not Quite Catherine Yet - Extra History - #1,Catherine the Great ,2017-01-28,5467897,74851,1768,2857,r1-OC_4cx_o,498.0
Catherine the Great - Not Quite Empress Yet - Extra History - #2,Catherine the Great ,2017-02-04,3385902,50405,561,1630,ObmkeDWQaus,535.0
Catherine the Great - Empress Catherine at Last - Extra History - #3,Catherine the Great ,2017-02-11,3219134,47773,537,2027,Gtlxbyzd7Vg,635.0
"Catherine the Great - Reforms, Rebellion, and Greatness - Extra History - #4",Catherine the Great ,2017-02-18,2589460,40334,437,1538,yjk6nmntdDI,520.0
"Catherine the Great - Potemkin, Catherine's General, Advisor, and Lover - Extra History - #5",Catherine the Great ,2017-02-25,2301260,42482,531,1602,6Gzss-iVd1g,604.0
Catherine the Great - Succession - Extra History - #6,Catherine the Great ,2017-03-04,2119654,41347,480,2301,zUBPhrnfoBo,511.0
Ned Kelly - Becoming a Bushranger - Extra History - #1,Ned Kelly ,2017-03-18,1998821,29944,413,1478,a1WmidFwFzY,519.0
Ned Kelly - Under Suspicion - Extra History - #2,Ned Kelly ,2017-03-25,1480639,23200,250,959,jry47Hf1y80,623.0
Ned Kelly - Shoot Out at Stringybark Creek - Extra History - #3,Ned Kelly ,2017-04-01,1281388,20458,232,802,sZ2b9ys7ALI,569.0
Ned Kelly - Kelly Country - Extra History - #4,Ned Kelly ,2017-04-08,1320820,21929,206,1043,S1qffXgDqNM,583.0
Ned Kelly - The Iron Outlaw - Extra History - #5,Ned Kelly ,2017-04-15,1244065,25288,228,1999,fBc0BnIHFbE,514.0
The Articles of Confederation - Becoming the United States - Extra History - #1,The Articles of Confederation ,2017-05-06,1848629,24148,576,1577,C6rHSiN0vKk,570.0
Hunting the Bismarck - The Pride of Germany - Extra History - #1,Hunting the Bismarck ,2017-05-11,3785369,48176,1493,4199,2CV1tvMYFRs,632.0
The Articles of Confederation - Ratification - Extra History - #2,The Articles of Confederation ,2017-05-13,1118106,15540,206,810,lPLA_VPMsUg,469.0
Hunting the Bismarck - The Mighty HMS Hood - Extra History - #2,Hunting the Bismarck ,2017-05-18,2498169,35730,545,2341,Kz8pmbytxoQ,665.0
The Articles of Confederation - Finding Finances - Extra History - #3,The Articles of Confederation ,2017-05-20,970367,16208,180,1107,nLvRJpDjxVk,605.0
Hunting the Bismarck - A Chance to Strike - Extra History - #3,Hunting the Bismarck ,2017-05-25,2151933,30884,396,1544,OJeI5_9c29s,704.0
The Articles of Confederation - Constitutional Convention - Extra History - #4,The Articles of Confederation ,2017-05-27,933055,18448,210,1016,wds6kpbpLlA,676.0
Hunting the Bismarck - Sink the Bismarck - Extra History - #4,Hunting the Bismarck ,2017-06-01,2100876,36587,483,3561,cV0NNZbj2QI,564.0
Kamehameha the Great - The Lonely One - Extra History - #1,Kamehameha the Great ,2017-06-03,1880252,33551,426,3123,yIfgic6W09Y,552.0
D-Day - The Great Crusade - Extra History - #1,D-Day,2017-06-06,5816967,70150,2172,4258,-KY1pDLulF4,626.0
Kamehameha the Great - Law of the Splintered Paddle - Extra History - #2,Kamehameha the Great ,2017-06-10,1337225,24634,276,1154,lY8c8jDPSgE,635.0
D-Day - The Secret War - Extra History - #2,D-Day,2017-06-13,3236334,41764,766,2324,a3w9pmvpyDM,664.0
D Day - La Résistance - Extra History - #3,D-Day,2017-06-20,2554309,36513,613,1834,EyPLDItxGgA,574.0
The Bronze Age Collapse - Before the Storm - Extra History - #1,The Bronze Age Collapse ,2017-06-24,2746369,45618,860,2462,KkMP328eU5Q,466.0
D-Day - The Atlantic Wall - Extra History - #4,D-Day,2017-06-29,3036620,40838,722,1584,KxFliX-w6kI,649.0
The Bronze Age Collapse - The Wheel and the Rod - Extra History - #2,The Bronze Age Collapse ,2017-07-01,1885794,32377,526,1541,QMBM1qazAXE,517.0
The Bronze Age Collapse - Fire and Sword - Extra History - #3,The Bronze Age Collapse ,2017-07-08,1628441,29829,398,2109,y-8uv4D7cOE,490.0
The Bronze Age Collapse - Systems Collapse - Extra History - #4,The Bronze Age Collapse ,2017-07-15,1436562,35785,447,2324,3HaqpSPVhW8,618.0
Great Northern War - When Sweden Ruled the World - Extra History - #1,Great Northern War ,2017-08-19,3375973,49430,853,3202,VyBPAz1H-lU,515.0
Great Northern War - A Good Plan - Extra History - #2,Great Northern War ,2017-08-26,2102650,34157,556,2197,QCTohrWP-Lo,540.0
Great Northern War - Young and Violent - Extra History - #3,Great Northern War ,2017-09-09,1727092,27984,315,1450,dovxeQEDils,515.0
Great Northern War - Clash of Kings - Extra History - #4,Great Northern War ,2017-09-16,1512150,25293,309,1170,M6Oon1XGWRc,507.0
Great Northern War - Rise and Fall - Extra History - #5,Great Northern War ,2017-09-23,1246649,27929,250,2157,0dPI1PzyWjg,534.0
Otto von Bismarck - The Wildman Bismarck - Extra History - #1,Otto von Bismarck ,2017-10-14,3321584,51966,676,2446,zc3Y-dU_GjM,560.0
Otto von Bismarck - A Man of Great Ideas - Extra History - #2,Otto von Bismarck ,2017-10-21,2282179,35541,415,1322,LsxmsHBRl1M,603.0
Otto von Bismarck - Iron and Blood - Extra History - #3,Otto von Bismarck ,2017-10-28,2076398,31931,310,1273,KnJDZpi3EBI,540.0
Otto von Bismarck - The Iron Chancellor - Extra History - #4,Otto von Bismarck ,2017-11-04,1929767,31364,296,1650,bKnIfv7wKk0,552.0
Otto von Bismarck - Prussia Ascendant - Extra History - #5,Otto von Bismarck ,2017-11-11,2007433,33698,311,2074,jCFt0CQ8aEk,639.0
Otto von Bismarck - Germany! - Extra History - #6,Otto von Bismarck ,2017-11-18,1938774,36193,288,1802,G9bqCd7sRg0,410.0
"Khosrau Anushirawan - Like Father, Like Son - Extra History - #1",Khosrau Anushirawan ,2017-12-09,2211727,30692,439,1482,bJL2Vnc5vLo,568.0
Khosrau Anushirawan - Prince of Persia - Extra History - #2,Khosrau Anushirawan ,2017-12-16,1607348,24138,275,1361,GMVZSxkgcGk,612.0
WW1 Christmas Truce: Silent Night - Extra History - #1,WW1 Christmas Truce,2017-12-17,4549452,108865,1439,7713,WUlPNWDvk-c,673.0
Khosrau Anushirawan - The Immortal Soul - Extra History - #3,Khosrau Anushirawan ,2017-12-23,1485850,22510,241,892,bmqLo75E86M,542.0
WW1 Christmas Truce: Letters from the Trenches - Extra History - #2,WW1 Christmas Truce,2017-12-24,1280842,30152,335,1431,9Pey-HmXGfs,521.0
Khosrau Anushirawan - Trolling Justinian - Extra History - #4,Khosrau Anushirawan ,2018-01-13,1351019,21888,216,1309,z08uc0PolYc,500.0
Khosrau Anushirawan - On Top of the World - Extra History - #5,Khosrau Anushirawan ,2018-01-20,1245490,23236,240,1255,Epuxm-GtT1g,608.0
Cuban Missile Crisis - The Failed Checkmate - Extra History - #1,Cuban Missile Crisis ,2018-02-15,3096255,42573,951,2363,xqJBibhR07w,658.0
Genghis Khan - Temüjin the Child - Extra History - #1,Genghis Khan ,2018-02-17,4511510,61859,1728,3762,3cVTVF6ioaY,596.0
Cuban Missile Crisis - Eyeball to Eyeball - Extra History - #2,Cuban Missile Crisis ,2018-02-22,2119628,32851,423,1552,QQT4Dt82Kz0,660.0
Genghis Khan - The Rivalry of Blood Brothers - Extra History - #2,Genghis Khan ,2018-02-24,2810417,45630,543,1616,61NZrJevZwI,595.0
Cuban Missile Crisis - Black Saturday - Extra History - #3,Cuban Missile Crisis ,2018-03-01,1748287,35872,405,2538,-Ox9wIZeZYg,664.0
Genghis Khan - The Debut of Temüjin Khan - Extra History - #3,Genghis Khan ,2018-03-03,2504458,40963,453,1607,IvUDNSfSQdU,628.0
Genghis Khan - Khan of All Mongols - Extra History - #4,Genghis Khan ,2018-03-10,2356721,41023,442,2150,vmYcxEOBk_8,621.0
Genghis Khan - Beginnings of the Great Mongol Nation - Extra History - #5,Genghis Khan ,2018-03-17,2308726,39585,451,1937,FPYnY_TgQDA,642.0
Genghis Khan - The Final Conquering Years - Extra History - #6,Genghis Khan ,2018-03-24,2157706,50384,547,4088,aKQ-djCmsrQ,605.0
The Danelaw - Alfred vs. Guthrum - Extra History - #1,The Danelaw ,2018-04-05,1587731,29580,524,1935,_K6P3T0NIjo,656.0
The Danelaw - The Fall of Eric Bloodaxe - Extra History - #2,The Danelaw ,2018-04-12,997189,20222,262,1061,MvM3wPGAUjE,636.0
The Empire of Mali - The Twang of a Bow - Extra History - #1,The Empire of Mali ,2018-04-14,1650435,27711,439,1667,UkayShPilkw,530.0
The Empire of Mali - An Empire of Trade and Faith - Extra History - #2,The Empire of Mali ,2018-04-21,1068279,21572,280,1282,YPytwp5ll9g,619.0
The Empire of Mali - Mansa Musa - Extra History - #3,The Empire of Mali ,2018-04-28,1045592,19747,277,1267,4-Un2xx6Pzo,490.0
The Empire of Mali - The Cracks Begin to Show - Extra History - #4,The Empire of Mali ,2018-05-05,742054,15431,224,937,lkTF0TGBDNc,538.0
The Empire of Mali - The Final Bloody Act - Extra History - #5,The Empire of Mali ,2018-05-12,653720,16961,585,993,Mi79VdOCXGc,652.0
The History of Non-Euclidean Geometry - Sacred Geometry - Extra History - #1,The History of Non-Euclidean Geometry,2018-05-26,1352234,31372,1124,1817,nkvVR-sKJT8,437.0
The History of Non-Euclidean Geometry - The Great Quest - Extra History - #2,The History of Non-Euclidean Geometry,2018-06-02,959513,25123,413,1426,vUWKMo5scKY,483.0
Thermopylae - The Hellenic Alliance - Extra History - #1,Thermopylae ,2018-06-07,1702889,29783,1144,2004,FwitONWEgsk,624.0
The History of Non-Euclidean Geometry - Squaring the Circle - Extra History - #3,The History of Non-Euclidean Geometry,2018-06-09,787681,20587,287,1299,H74AayZkpXg,594.0
Thermopylae - East vs. West - Extra History - #2,Thermopylae ,2018-06-14,1166914,26056,613,1527,Fvd9vxyCgCA,631.0
The History of Non-Euclidean Geometry - A Most Terrible Possibility - Extra History - #4,The History of Non-Euclidean Geometry,2018-06-16,780866,19279,219,1223,i5goUkT1irw,472.0
The History of Non-Euclidean Geometry - The World We Know - Extra History - #5,The History of Non-Euclidean Geometry,2018-06-23,685844,24695,247,1379,RJHi7xJV7QY,523.0
History of Non-Euclidean Geometry - Lies - Extra History - #6,The History of Non-Euclidean Geometry,2018-06-30,134470,3316,85,247,icpzi9sX_58,712.0
The 1918 Flu Pandemic - Emergence - Extra History - #1,The 1918 Flu Pandemic ,2018-07-07,2812440,47101,1362,5105,XQ9WX4qVxEo,561.0
The 1918 Flu Pandemic - Trench Fever - Extra History - #2,The 1918 Flu Pandemic ,2018-07-14,1531010,27352,461,1772,Gt-VQGNiSWU,570.0
The 1918 Flu Pandemic - Order More Coffins - Extra History - #3,The 1918 Flu Pandemic ,2018-07-21,1245022,24648,324,1847,RHlYBBZL_y8,610.0
The 1918 Flu Pandemic - Fighting the Ghost - Extra History - #4,The 1918 Flu Pandemic ,2018-07-28,1230787,23386,283,1970,dHGz4QvDVlM,593.0
