Rome: The Punic Wars - The First Punic War - Extra History - #1,Rome: The Punic Wars ,2013-09-06,4209823,54190,952,2834,EbBHk_zLTmY,553.0
Rome: The Punic Wars - The Second Punic War Begins - Extra History - #2,Rome: The Punic Wars ,2013-09-13,2354565,30295,406,1511,lf0-Yki5p40,666.0
Rome: The Punic Wars - The Second Punic War Rages On - Extra History - #3,Rome: The Punic Wars ,2013-09-20,2035562,28710,302,1787,wT_rev5VAQc,758.0
Rome: The Punic Wars - The Conclusion of the Second Punic War - Extra History - #4,Rome: The Punic Wars ,2013-09-27,1866758,33708,260,2070,McT1H-NVCMQ,700.0
World War I: The Seminal Tragedy - The Concert of Europe - Extra History - #1,World War I: The Seminal Tragedy ,2014-08-31,2852486,40815,646,2864,S-wSL4WqUws,594.0
World War I: The Seminal Tragedy - One Fateful Day in June - Extra History - #2,World War I: The Seminal Tragedy ,2014-09-13,2091777,31203,448,2911,kyCmh9G1fpo,497.0
World War I: The Seminal Tragedy - The July Crisis - Extra History - #3,World War I: The Seminal Tragedy ,2014-09-27,1901551,25028,233,1263,zroZqvr4whk,519.0
World War I: The Seminal Tragedy - The Final Act - Extra History - #4,World War I: The Seminal Tragedy ,2014-10-11,1808612,38116,263,3995,WukYrrTH3ms,715.0
Warring States Japan: Sengoku Jidai - Battle of Okehazama - Extra History - #1,Warring States Japan: Sengoku Jidai ,2014-11-08,3730538,47346,731,2343,hDsdkoln59A,563.0
Warring States Japan: Sengoku Jidai - The Siege of Inabayama Castle - Extra History - #2,Warring States Japan: Sengoku Jidai ,2014-11-22,2434856,30885,306,1160,I2yT2nitGDk,461.0
Warring States Japan: Sengoku Jidai - Warrior Monks of Hongan-ji and Hiei - Extra History - #3,Warring States Japan: Sengoku Jidai ,2014-12-06,2294182,29111,260,1559,G3frtoMaxZE,533.0
Warring States Japan: Sengoku Jidai - The Death of Oda Nobunaga - Extra History - #4,Warring States Japan: Sengoku Jidai ,2014-12-20,2325213,28417,270,1752,ht6h4-MsMOY,560.0
Warring States Japan: Sengoku Jidai - How Toyotomi Unified Japan - Extra History - #5,Warring States Japan: Sengoku Jidai ,2015-01-17,1926890,25874,235,1577,lBD8OAegEw0,542.0
Warring States Japan: Sengoku Jidai - The Campaign of Sekigahara - Extra History - #6,Warring States Japan: Sengoku Jidai ,2015-01-31,1869949,31315,267,1645,5vscOHPFUf0,597.0
England: South Sea Bubble - The Sharp Mind of John Blunt - Extra History - #1,England: South Sea Bubble ,2015-02-28,2522694,34563,474,1988,k1kndKWJKB8,549.0
England: South Sea Bubble - Too Big to Fail - Extra History - #2,England: South Sea Bubble ,2015-03-14,1769662,21409,247,1006,Fsk6oZm1EEA,513.0
England: South Sea Bubble - Buying Out Britain - Extra History - #3,England: South Sea Bubble ,2015-03-28,1600281,20112,165,910,1vcF5rebN20,576.0
England: South Sea Bubble - The Bubble Pops - Extra History - #4,England: South Sea Bubble ,2015-04-11,1428509,18748,150,574,SIlnsP6AjP8,416.0
England: South Sea Bubble - It Was Walpole - Extra History - #5,England: South Sea Bubble ,2015-04-25,1429802,24052,179,1642,a_1IpUCUuVc,530.0
Africa: Zulu Empire - Shaka Zulu Becomes King - Extra History - #1,Africa: Zulu Empire ,2015-05-16,2552228,38590,818,2817,BZLGKFWlRzY,452.0
Africa: Zulu Empire - The Wrath of Shaka Zulu - Extra History - #2,Africa: Zulu Empire ,2015-05-23,1786677,23819,293,1516,GUpaZ0hMso4,517.0
Africa: Zulu Empire - Diamonds in South Africa - Extra History - #3,Africa: Zulu Empire ,2015-05-30,1509062,20570,242,1232,-JG-5otw0O8,544.0
Africa: Zulu Empire - Last Stands and Changing Fortunes - Extra History - #4,Africa: Zulu Empire ,2015-06-06,1420196,22889,243,2173,KG_mbCgp_zU,558.0
Byzantine Empire: Justinian and Theodora - From Swineherd to Emperor - Extra History - #1,Byzantine Empire: Justinian and Theodora ,2015-06-20,2497329,31219,497,1523,H_2E0RxVHH4,489.0
Byzantine Empire: Justinian and Theodora - The Reforms of Justinian - Extra History - #2,Byzantine Empire: Justinian and Theodora ,2015-06-27,1839938,24031,213,947,klq84Z9O4GU,581.0
Byzantine Empire: Justinian and Theodora - Purple is the Noblest Shroud - Extra History - #3,Byzantine Empire: Justinian and Theodora ,2015-07-04,1655398,22018,226,1166,eGL_M1SQV5E,543.0
Byzantine Empire: Justinian and Theodora - Vanquishing the Vandals - Extra History - #4,Byzantine Empire: Justinian and Theodora ,2015-07-11,1525510,20099,186,784,_NpDvBX2XEI,522.0
Byzantine Empire: Justinian and Theodora - Impossible Burden of Fate - Extra History - #5,Byzantine Empire: Justinian and Theodora ,2015-07-18,1420019,19283,151,713,oakBpmsJJ9Q,493.0
Byzantine Empire: Justinian and Theodora - Fighting for Rome - Extra History - #6,Byzantine Empire: Justinian and Theodora ,2015-07-25,1359140,23083,159,870,0W8wIAV1Pu4,647.0
Europe: The First Crusade - The People's Crusade - Extra History - #1,Europe: The First Crusade ,2015-08-08,3342108,41427,2135,3698,HIs5B2U7US0,493.0
Europe: The First Crusade - Peter the Hermit - Extra History - #2,Europe: The First Crusade ,2015-08-15,2228635,28569,536,2427,aAodRUPN7lE,531.0
Europe: The First Crusade - A Good Crusade? - Extra History - #3,Europe: The First Crusade ,2015-08-22,2077464,28855,399,1630,pI5_idvxm18,572.0
Europe: The First Crusade - Men of Iron - Extra History - #4,Europe: The First Crusade ,2015-08-29,1933578,26768,384,1169,UdzsMEHUBrQ,616.0
Europe: The First Crusade - Siege of Antioch - Extra History - #5,Europe: The First Crusade ,2015-09-05,1779456,23820,267,1012,ZvUibFUJFKM,537.0
Europe: The First Crusade - On to Jerusalem - Extra History - #6,Europe: The First Crusade ,2015-09-12,1730421,25814,400,2162,oyYGLoo3bj0,542.0
Korea: Admiral Yi - Keep Beating the Drum - Extra History - #1,Korea: Admiral Yi ,2015-09-26,3477096,47236,606,3007,3ieaDfD_h6s,472.0
Korea: Admiral Yi - Be Like a Mountain - Extra History - #2,Korea: Admiral Yi ,2015-10-03,2461078,32523,317,1589,hKBOoPfMvLc,499.0
Korea: Admiral Yi - The Bright Moonlight of Hansando - Extra History - #3,Korea: Admiral Yi ,2015-10-10,2235539,31150,267,2025,p97Xa6aB2jA,533.0
Korea: Admiral Yi - Those Who Seek Death Shall Live - Extra History - #4,Korea: Admiral Yi ,2015-10-17,2172786,32481,273,3072,QTan6eDphCk,619.0
Korea: Admiral Yi - Martial Lord of Loyalty - Extra History - #5,Korea: Admiral Yi ,2015-10-24,2110352,49182,257,5445,39Gsx6PaxiY,445.0
"England: The Broad Street Pump - You Know Nothing, John Snow - Extra History - #1",England: The Broad Street Pump ,2015-11-14,2203516,31019,366,1431,TLpzHHbFrHY,454.0
England: The Broad Street Pump - Epidemiology Begins! - Extra History - #2,England: The Broad Street Pump ,2015-11-21,1586866,21648,174,850,1jlsyucUwpo,365.0
England: The Broad Street Pump - Map of the Blue Death - Extra History - #3,England: The Broad Street Pump ,2015-11-28,1512336,29236,187,1464,9NVT6iZP2qg,540.0
Mary Seacole - A Bold Front to Fortune - Extra History - #1,Mary Seacole ,2016-01-09,1569319,25907,395,1375,xT9BTuBtCJs,558.0
