Rome: The Punic Wars - The First Punic War - Extra History - #1,Rome: The Punic Wars ,2013-09-06,4226287,54431,960,2827,EbBHk_zLTmY,553.0
Rome: The Punic Wars - The Second Punic War Begins - Extra History - #2,Rome: The Punic Wars ,2013-09-13,2365193,30433,414,1514,lf0-Yki5p40,666.0
Rome: The Punic Wars - The Second Punic War Rages On - Extra History - #3,Rome: The Punic Wars ,2013-09-20,2044069,28849,304,1782,wT_rev5VAQc,758.0
Rome: The Punic Wars - The Conclusion of the Second Punic War - Extra History - #4,Rome: The Punic Wars ,2013-09-27,1874353,33856,262,2073,McT1H-NVCMQ,700.0
World War I: The Seminal Tragedy - The Concert of Europe - Extra History - #1,World War I: The Seminal Tragedy ,2014-08-31,2868342,41033,647,2862,S-wSL4WqUws,594.0
World War I: The Seminal Tragedy - One Fateful Day in June - Extra History - #2,World War I: The Seminal Tragedy ,2014-09-13,2102537,31368,454,2889,kyCmh9G1fpo,497.0
World War I: The Seminal Tragedy - The July Crisis - Extra History - #3,World War I: The Seminal Tragedy ,2014-09-27,1911090,25150,232,1264,zroZqvr4whk,519.0
World War I: The Seminal Tragedy - The Final Act - Extra History - #4,World War I: The Seminal Tragedy ,2014-10-11,1816281,38307,263,4005,WukYrrTH3ms,715.0
Warring States Japan: Sengoku Jidai - Battle of Okehazama - Extra History - #1,Warring States Japan: Sengoku Jidai ,2014-11-08,3745559,47539,737,2346,hDsdkoln59A,563.0
Warring States Japan: Sengoku Jidai - The Siege of Inabayama Castle - Extra History - #2,Warring States Japan: Sengoku Jidai ,2014-11-22,2444037,31011,308,1163,I2yT2nitGDk,461.0
Warring States Japan: Sengoku Jidai - Warrior Monks of Hongan-ji and Hiei - Extra History - #3,Warring States Japan: Sengoku Jidai ,2014-12-06,2302542,29211,260,1560,G3frtoMaxZE,533.0
Warring States Japan: Sengoku Jidai - The Death of Oda Nobunaga - Extra History - #4,Warring States Japan: Sengoku Jidai ,2014-12-20,2333681,28542,271,1754,ht6h4-MsMOY,560.0
Warring States Japan: Sengoku Jidai - How Toyotomi Unified Japan - Extra History - #5,Warring States Japan: Sengoku Jidai ,2015-01-17,1933616,25989,236,1578,lBD8OAegEw0,542.0
Warring States Japan: Sengoku Jidai - The Campaign of Sekigahara - Extra History - #6,Warring States Japan: Sengoku Jidai ,2015-01-31,1876283,31443,267,1649,5vscOHPFUf0,597.0
England: South Sea Bubble - The Sharp Mind of John Blunt - Extra History - #1,England: South Sea Bubble ,2015-02-28,2539219,34829,476,1992,k1kndKWJKB8,549.0
England: South Sea Bubble - Too Big to Fail - Extra History - #2,England: South Sea Bubble ,2015-03-14,1780557,21573,249,1015,Fsk6oZm1EEA,513.0
England: South Sea Bubble - Buying Out Britain - Extra History - #3,England: South Sea Bubble ,2015-03-28,1610059,20274,168,918,1vcF5rebN20,576.0
England: South Sea Bubble - The Bubble Pops - Extra History - #4,England: South Sea Bubble ,2015-04-11,1436883,18873,154,577,SIlnsP6AjP8,416.0
England: South Sea Bubble - It Was Walpole - Extra History - #5,England: South Sea Bubble ,2015-04-25,1438209,24215,180,1644,a_1IpUCUuVc,530.0
Africa: Zulu Empire - Shaka Zulu Becomes King - Extra History - #1,Africa: Zulu Empire ,2015-05-16,2567001,38842,824,2836,BZLGKFWlRzY,452.0
Africa: Zulu Empire - The Wrath of Shaka Zulu - Extra History - #2,Africa: Zulu Empire ,2015-05-23,1796019,23971,293,1529,GUpaZ0hMso4,517.0
Africa: Zulu Empire - Diamonds in South Africa - Extra History - #3,Africa: Zulu Empire ,2015-05-30,1516173,20710,243,1232,-JG-5otw0O8,544.0
Africa: Zulu Empire - Last Stands and Changing Fortunes - Extra History - #4,Africa: Zulu Empire ,2015-06-06,1426858,23024,243,2181,KG_mbCgp_zU,558.0
Byzantine Empire: Justinian and Theodora - From Swineherd to Emperor - Extra History - #1,Byzantine Empire: Justinian and Theodora ,2015-06-20,2509765,31390,498,1525,H_2E0RxVHH4,489.0
Byzantine Empire: Justinian and Theodora - The Reforms of Justinian - Extra History - #2,Byzantine Empire: Justinian and Theodora ,2015-06-27,1848641,24168,215,947,klq84Z9O4GU,581.0
Byzantine Empire: Justinian and Theodora - Purple is the Noblest Shroud - Extra History - #3,Byzantine Empire: Justinian and Theodora ,2015-07-04,1662704,22124,226,1168,eGL_M1SQV5E,543.0
Byzantine Empire: Justinian and Theodora - Vanquishing the Vandals - Extra History - #4,Byzantine Empire: Justinian and Theodora ,2015-07-11,1532197,20201,186,784,_NpDvBX2XEI,522.0
Byzantine Empire: Justinian and Theodora - Impossible Burden of Fate - Extra History - #5,Byzantine Empire: Justinian and Theodora ,2015-07-18,1425895,19387,152,714,oakBpmsJJ9Q,493.0
Byzantine Empire: Justinian and Theodora - Fighting for Rome - Extra History - #6,Byzantine Empire: Justinian and Theodora ,2015-07-25,1364709,23200,161,869,0W8wIAV1Pu4,647.0
Europe: The First Crusade - The People's Crusade - Extra History - #1,Europe: The First Crusade ,2015-08-08,3363249,41752,2146,3719,HIs5B2U7US0,493.0
Europe: The First Crusade - Peter the Hermit - Extra History - #2,Europe: The First Crusade ,2015-08-15,2243050,28790,541,2434,aAodRUPN7lE,531.0
Europe: The First Crusade - A Good Crusade? - Extra History - #3,Europe: The First Crusade ,2015-08-22,2090584,29058,402,1634,pI5_idvxm18,572.0
Europe: The First Crusade - Men of Iron - Extra History - #4,Europe: The First Crusade ,2015-08-29,1945953,26964,386,1175,UdzsMEHUBrQ,616.0
Europe: The First Crusade - Siege of Antioch - Extra History - #5,Europe: The First Crusade ,2015-09-05,1790877,23996,270,1011,ZvUibFUJFKM,537.0
Europe: The First Crusade - On to Jerusalem - Extra History - #6,Europe: The First Crusade ,2015-09-12,1741520,26007,406,2170,oyYGLoo3bj0,542.0
Korea: Admiral Yi - Keep Beating the Drum - Extra History - #1,Korea: Admiral Yi ,2015-09-26,3491658,47495,606,3019,3ieaDfD_h6s,472.0
