Rome: The Punic Wars - The First Punic War - Extra History - #1,2013-09-06,4209823,54190,952,2834,EbBHk_zLTmY,553.0
Rome: The Punic Wars - The Second Punic War Begins - Extra History - #2,2013-09-13,2354565,30295,406,1511,lf0-Yki5p40,666.0
Rome: The Punic Wars - The Second Punic War Rages On - Extra History - #3,2013-09-20,2035562,28710,302,1787,wT_rev5VAQc,758.0
Rome: The Punic Wars - The Conclusion of the Second Punic War - Extra History - #4,2013-09-27,1866758,33708,260,2070,McT1H-NVCMQ,700.0
World War I: The Seminal Tragedy - The Concert of Europe - Extra History - #1,2014-08-31,2852486,40815,646,2864,S-wSL4WqUws,594.0
World War I: The Seminal Tragedy - One Fateful Day in June - Extra History - #2,2014-09-13,2091777,31203,448,2911,kyCmh9G1fpo,497.0
World War I: The Seminal Tragedy - The July Crisis - Extra History - #3,2014-09-27,1901551,25028,233,1263,zroZqvr4whk,519.0
World War I: The Seminal Tragedy - The Final Act - Extra History - #4,2014-10-11,1808612,38116,263,3995,WukYrrTH3ms,715.0
World War I: The Seminal Tragedy - Lies - Extra History,2014-10-25,701653,12757,222,994,aiKGPAMIWKs,977.0
Warring States Japan: Sengoku Jidai - Battle of Okehazama - Extra History - #1,2014-11-08,3730538,47346,731,2343,hDsdkoln59A,563.0
Warring States Japan: Sengoku Jidai - The Siege of Inabayama Castle - Extra History - #2,2014-11-22,2434856,30885,306,1160,I2yT2nitGDk,461.0
Warring States Japan: Sengoku Jidai - Warrior Monks of Hongan-ji and Hiei - Extra History - #3,2014-12-06,2294182,29111,260,1559,G3frtoMaxZE,533.0
Warring States Japan: Sengoku Jidai - The Death of Oda Nobunaga - Extra History - #4,2014-12-20,2325213,28417,270,1752,ht6h4-MsMOY,560.0
Warring States Japan: Sengoku Jidai - How Toyotomi Unified Japan - Extra History - #5,2015-01-17,1926890,25874,235,1577,lBD8OAegEw0,542.0
Warring States Japan: Sengoku Jidai - The Campaign of Sekigahara - Extra History - #6,2015-01-31,1869949,31315,267,1645,5vscOHPFUf0,597.0
Warring States Japan: Sengoku Jidai - Lies - Extra History,2015-02-14,569544,8280,333,759,0lNYvGEmRO4,833.0
England: South Sea Bubble - The Sharp Mind of John Blunt - Extra History - #1,2015-02-28,2522694,34563,474,1988,k1kndKWJKB8,549.0
England: South Sea Bubble - Too Big to Fail - Extra History - #2,2015-03-14,1769662,21409,247,1006,Fsk6oZm1EEA,513.0
England: South Sea Bubble - Buying Out Britain - Extra History - #3,2015-03-28,1600281,20112,165,910,1vcF5rebN20,576.0
England: South Sea Bubble - The Bubble Pops - Extra History - #4,2015-04-11,1428509,18748,150,574,SIlnsP6AjP8,416.0
England: South Sea Bubble - It Was Walpole - Extra History - #5,2015-04-25,1429802,24052,179,1642,a_1IpUCUuVc,530.0
England: South Sea Bubble - Lies - Extra History,2015-05-09,491251,7683,168,696,NqeXXzKTzRU,1263.0
