World War I: The Seminal Tragedy - Lies - Extra History,2014-10-25,703486,12792,223,985,aiKGPAMIWKs,977.0
Warring States Japan: Sengoku Jidai - Lies - Extra History,2015-02-14,570564,8298,333,759,0lNYvGEmRO4,833.0
England: South Sea Bubble - Lies - Extra History,2015-05-09,493744,7729,168,698,NqeXXzKTzRU,1263.0
Zulu Empire - Lies - Extra History,2015-06-13,437306,6637,150,417,0C6pjINyK5Y,723.0
Byzantine Empire: Justinian and Theodora - Lies - Extra History,2015-08-01,456461,7350,145,567,FZwsRVgEu3A,1095.0
Europe: The First Crusade - Lies - Extra History,2015-09-19,616575,9411,437,1061,15KhdeIc0EI,1539.0
Middle East: Odenathus - Ghosts of the Desert - Extra History,2015-10-31,1290490,22891,263,988,0Pf6PMSB8uo,501.0
Middle East: Palmyra Today - Afterword - Extra History,2015-10-31,422361,13113,116,1413,v-GgknZYu3s,203.0
Korea: Admiral Yi - Lies - Extra History,2015-11-07,592352,10505,190,905,C3yCzHIbkgA,1240.0
♫ Admiral Yi: Drums of War - Sean and Dean Kiner - Extra History Music,2015-11-07,690691,12364,76,747,OYz0y5xUqmk,61.0
The Sanitary Movement - A John Snow Epilogue - Extra History,2015-12-05,1029244,22591,117,1215,cba7di0eL8I,394.0
England: The Broad Street Pump - Lies - Extra History,2015-12-12,318858,5833,94,601,rg_7q_FPjxQ,906.0
♫ The Broad Street Pump Theme - Sean and Dean Kiner - Extra History Music,2015-12-12,292656,4472,34,199,doteMFHPv18,92.0
On World War II and Nazi Symbolism: A Note from Extra History,2016-02-15,686857,10297,1198,1254,LSjFUOA2oZM,130.0
Justinian & Theodora - Lies 2 - Extra History,2016-03-05,272487,5063,90,454,wNs4Lklnky4,980.0
"♫ Justinian & Theodora: ""Monogenes Pais"" - Sean and Dean Kiner - Extra History Music",2016-03-05,351056,5640,50,418,kSWO0JOKmWA,90.0
Suleiman the Magnificent - Lies - Extra History,2016-04-23,408001,7506,261,897,ltT_CvI5wv0,1456.0
"♫ Suleiman the Magnificent: ""The Lawgiver"" - Sean and Dean Kiner - Extra History Music",2016-04-23,313910,4457,62,321,38pQQZj1HWM,70.0
Early Christian Schisms - Lies - Extra History,2016-05-28,386388,6596,165,919,6dnECIPXIRY,1165.0
"♫ Early Christian Schisms: ""Oxyrhynchus Hymn"" - Sean and Dean Kiner - Extra History Music",2016-05-28,235477,2655,49,158,SeZ6VJ-bQ80,73.0
